"ID","Price","AccruedInterest","Yield","Term","ModifiedDuration","KeyRateDuration","Convexity"
"544","111.894655000000","2.613699","3.362930","2.2","1.9836","{""KeyRate1Y"": 0.038, ""KeyRate2Y"": 1.54, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.376, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.051544"
"544","111.714719000000","2.687671","3.423628","2.2","1.9748","{""KeyRate1Y"": 0.038, ""KeyRate2Y"": 1.542, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.37, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.051148"
"544","111.525595000000","2.712329","3.501296","2.2","1.9712","{""KeyRate1Y"": 0.037, ""KeyRate2Y"": 1.545, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.364, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.007, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050983"
"544","111.974635000000","2.736986","3.296025","2.2","1.9710","{""KeyRate1Y"": 0.038, ""KeyRate2Y"": 1.548, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.358, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050982"
"544","112.042631000000","2.761644","3.259542","2.2","1.9687","{""KeyRate1Y"": 0.039, ""KeyRate2Y"": 1.558, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.342, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050884"
"544","112.041004000000","2.786301","3.253827","2.2","1.9661","{""KeyRate1Y"": 0.039, ""KeyRate2Y"": 1.561, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.336, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050767"
"544","111.609758000000","2.860274","3.426575","2.2","1.9559","{""KeyRate1Y"": 0.038, ""KeyRate2Y"": 1.562, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.331, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050310"
"544","111.428174000000","2.884932","3.501577","2.2","1.9523","{""KeyRate1Y"": 0.037, ""KeyRate2Y"": 1.566, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.325, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.050149"
"544","111.279467000000","2.909589","3.562142","2.2","1.9488","{""KeyRate1Y"": 0.037, ""KeyRate2Y"": 1.568, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.32, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.049996"
"544","111.232324000000","2.934247","3.577217","2.2","1.9460","{""KeyRate1Y"": 0.036, ""KeyRate2Y"": 1.577, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.304, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.049869"
"544","111.254768000000","2.958904","3.560974","2.2","1.9435","{""KeyRate1Y"": 0.037, ""KeyRate2Y"": 1.58, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.298, ""KeyRate4Y"": 0.0, ""KeyRate5Y"": 0.0, ""KeyRate6M"": 0.008, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.049760"
"572","119.215550000000","0.723288","3.282334","4.4","3.7769","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.065, ""KeyRate3M"": 0.005, ""KeyRate3Y"": 0.1, ""KeyRate4Y"": 2.149, ""KeyRate5Y"": 1.394, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.173894"
"572","119.449797000000","0.745206","3.228173","4.4","3.7758","{""KeyRate1Y"": 0.027, ""KeyRate2Y"": -0.003, ""KeyRate3M"": 0.005, ""KeyRate3Y"": 0.1, ""KeyRate4Y"": 2.182, ""KeyRate5Y"": 1.354, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.173810"
"572","119.213011000000","0.767123","3.277922","4.4","3.7716","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.065, ""KeyRate3M"": 0.005, ""KeyRate3Y"": 0.1, ""KeyRate4Y"": 2.181, ""KeyRate5Y"": 1.353, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.173470"
"572","119.601493000000","0.789041","3.189708","4.4","3.7716","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.066, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.102, ""KeyRate4Y"": 2.188, ""KeyRate5Y"": 1.342, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.173470"
"572","119.663961000000","0.854795","3.168317","4.4","3.7642","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.066, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.102, ""KeyRate4Y"": 2.195, ""KeyRate5Y"": 1.331, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.172871"
"572","119.621261000000","0.876712","3.175184","4.4","3.7613","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.066, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.102, ""KeyRate4Y"": 2.203, ""KeyRate5Y"": 1.321, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.172638"
"572","120.034500000000","0.898630","3.081601","4.4","3.7615","{""KeyRate1Y"": 0.029, ""KeyRate2Y"": 0.068, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.104, ""KeyRate4Y"": 2.209, ""KeyRate5Y"": 1.308, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.172650"
"572","120.476629000000","0.920548","2.981973","4.4","3.7619","{""KeyRate1Y"": 0.029, ""KeyRate2Y"": 0.069, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.106, ""KeyRate4Y"": 2.231, ""KeyRate5Y"": 1.277, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.172677"
"572","120.538893000000","0.942466","2.965684","4.4","3.7597","{""KeyRate1Y"": 0.029, ""KeyRate2Y"": 0.069, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.107, ""KeyRate4Y"": 2.24, ""KeyRate5Y"": 1.267, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.172500"
"572","120.741453000000","1.008219","2.913315","4.4","3.7532","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.07, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.108, ""KeyRate4Y"": 2.246, ""KeyRate5Y"": 1.255, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.171978"
"572","120.854336000000","1.030137","2.885919","4.4","3.7514","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.071, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.109, ""KeyRate4Y"": 2.253, ""KeyRate5Y"": 1.245, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.171828"
"572","121.438797000000","1.052055","2.755690","4.4","3.7527","{""KeyRate1Y"": 0.031, ""KeyRate2Y"": 0.073, ""KeyRate3M"": 0.006, ""KeyRate3Y"": 0.112, ""KeyRate4Y"": 2.26, ""KeyRate5Y"": 1.233, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.171929"
"572","121.260889000000","1.073973","2.791668","4.4","3.7489","{""KeyRate1Y"": 0.031, ""KeyRate2Y"": 0.072, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.111, ""KeyRate4Y"": 2.282, ""KeyRate5Y"": 1.203, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.171624"
"572","120.823642000000","1.095890","2.884505","4.4","3.7433","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.071, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.109, ""KeyRate4Y"": 2.291, ""KeyRate5Y"": 1.194, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.171183"
"572","120.597963000000","1.161644","2.925933","4.4","3.7339","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.07, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.108, ""KeyRate4Y"": 2.297, ""KeyRate5Y"": 1.184, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.170435"
"572","120.781062000000","1.183562","2.882977","4.4","3.7325","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.071, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.109, ""KeyRate4Y"": 2.305, ""KeyRate5Y"": 1.174, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.170323"
"572","121.008483000000","1.205480","2.830329","4.4","3.7314","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.071, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.11, ""KeyRate4Y"": 2.312, ""KeyRate5Y"": 1.163, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.170235"
"572","120.651887000000","1.227397","2.905953","4.3","3.7264","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.07, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.108, ""KeyRate4Y"": 2.336, ""KeyRate5Y"": 1.135, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.169838"
"572","120.387556000000","1.249315","2.961548","4.3","3.7220","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.07, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.108, ""KeyRate4Y"": 2.342, ""KeyRate5Y"": 1.125, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.169489"
"572","120.219409000000","1.315069","2.990712","4.3","3.7129","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.069, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.107, ""KeyRate4Y"": 2.348, ""KeyRate5Y"": 1.115, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.168775"
"572","120.198942000000","1.336986","2.992575","4.3","3.7102","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.069, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.107, ""KeyRate4Y"": 2.355, ""KeyRate5Y"": 1.104, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.168557"
"572","120.647827000000","1.358904","2.890522","4.3","3.7106","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.07, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.108, ""KeyRate4Y"": 2.363, ""KeyRate5Y"": 1.094, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.168587"
"572","120.648328000000","1.380822","2.887681","4.3","3.7080","{""KeyRate1Y"": 0.03, ""KeyRate2Y"": 0.071, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.109, ""KeyRate4Y"": 2.385, ""KeyRate5Y"": 1.064, ""KeyRate6M"": 0.005, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.168379"
"572","120.063063000000","1.402740","3.014740","4.3","3.7014","{""KeyRate1Y"": 0.029, ""KeyRate2Y"": 0.069, ""KeyRate3M"": 0.007, ""KeyRate3Y"": 0.106, ""KeyRate4Y"": 2.393, ""KeyRate5Y"": 1.055, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.167862"
"572","119.521800000000","1.468493","3.127636","4.3","3.6898","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.067, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.103, ""KeyRate4Y"": 2.4, ""KeyRate5Y"": 1.047, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.166954"
"572","119.350543000000","1.490411","3.163437","4.3","3.6860","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.067, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.103, ""KeyRate4Y"": 2.408, ""KeyRate5Y"": 1.037, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.166656"
"572","119.569707000000","1.512329","3.111665","4.3","3.6849","{""KeyRate1Y"": 0.029, ""KeyRate2Y"": 0.067, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.104, ""KeyRate4Y"": 2.415, ""KeyRate5Y"": 1.026, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.166566"
"572","119.338592000000","1.534247","3.160929","4.3","3.6807","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.067, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.103, ""KeyRate4Y"": 2.437, ""KeyRate5Y"": 0.997, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.166237"
"572","118.844689000000","1.556164","3.269683","4.3","3.6746","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.065, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.1, ""KeyRate4Y"": 2.445, ""KeyRate5Y"": 0.989, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.165769"
"572","118.981216000000","1.621918","3.231156","4.3","3.6677","{""KeyRate1Y"": 0.028, ""KeyRate2Y"": 0.065, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.101, ""KeyRate4Y"": 2.451, ""KeyRate5Y"": 0.978, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.165224"
"572","118.444635000000","1.643836","3.350291","4.3","3.6613","{""KeyRate1Y"": 0.027, ""KeyRate2Y"": 0.064, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.098, ""KeyRate4Y"": 2.467, ""KeyRate5Y"": 0.96, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.164733"
"572","118.273235000000","1.665753","3.386822","4.3","3.6575","{""KeyRate1Y"": 0.027, ""KeyRate2Y"": 0.063, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.098, ""KeyRate4Y"": 2.467, ""KeyRate5Y"": 0.96, ""KeyRate6M"": 0.004, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.164437"
"572","118.154591000000","1.687671","3.411410","4.3","3.6541","{""KeyRate1Y"": 0.027, ""KeyRate2Y"": 0.063, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.097, ""KeyRate4Y"": 2.499, ""KeyRate5Y"": 0.922, ""KeyRate6M"": 0.003, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.164168"
"572","118.131041000000","1.709589","3.414314","4.3","3.6513","{""KeyRate1Y"": 0.027, ""KeyRate2Y"": 0.063, ""KeyRate3M"": 0.008, ""KeyRate3Y"": 0.097, ""KeyRate4Y"": 2.505, ""KeyRate5Y"": 0.912, ""KeyRate6M"": 0.003, ""KeyRate6Y"": 0.0, ""KeyRate7Y"": 0.0, ""KeyRate8Y"": 0.0, ""KeyRate9Y"": 0.0, ""KeyRate10Y"": 0.0, ""KeyRate15Y"": 0.0, ""KeyRate20Y"": 0.0, ""KeyRate25Y"": 0.0, ""KeyRate30Y"": 0.0}","0.163951"
